source_app,dataset,prf_source,implant_id,electrode_index,x_deg,y_deg,polar_deg,ecc_deg
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,15,-0.146759,-2.100474,183.996735,2.105595
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,16,-0.146759,-2.100474,183.996735,2.105595
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,17,-0.074754,-1.994761,182.146164,1.996161
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,18,-0.096447,-1.863002,182.963531,1.865497
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,19,-0.096447,-1.863002,182.963531,1.865497
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,20,-0.293720,-2.538203,186.600891,2.555141
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,21,-0.293720,-2.538203,186.600891,2.555141
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,22,-0.187381,-2.206463,184.854126,2.214406
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,23,-0.187381,-2.206463,184.854126,2.214406
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,24,-0.187381,-2.206463,184.854126,2.214406
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,25,-0.146759,-2.100474,183.996735,2.105595
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,26,-0.146759,-2.100474,183.996735,2.105595
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,27,-0.074754,-1.994761,182.146164,1.996161
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,28,-0.163657,-1.764409,185.299286,1.771983
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,29,-0.163657,-1.764409,185.299286,1.771983
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,30,-0.293720,-2.538203,186.600891,2.555141
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,31,-0.293720,-2.538203,186.600891,2.555141
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,32,-0.187381,-2.206463,184.854126,2.214406
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,33,-0.187381,-2.206463,184.854126,2.214406
