electrode_index,repetition_number,dx_to_stim_px,dy_to_stim_px,distance_to_stim_px,dx_to_stim_deg,dy_to_stim_deg,distance_to_stim_deg,stim_x_px,stim_y_px
0,4,12.737037037036998,-30.533333333333303,33.083478609833264,0.2784457818930033,-0.667492592592592,0.7232416018316327,1271.0,787.0
0,9,1.3782894736841627,-6.490131578947398,6.634869236489806,0.030130939327484334,-0.14188148757310007,0.1450456135865966,1271.0,787.0
0,3,0.173770491803225,-1.1147540983606632,1.1282166829263915,0.0037988160291427247,-0.024369763205828943,0.02466407026286306,1271.0,787.0
0,6,-4.703947368421041,-6.39802631578948,7.941149890438408,-0.10283351608187108,-0.1398679641812867,0.17360236010486185,1271.0,787.0
0,10,3.7980769230769056,-10.15705128205127,10.843942044285772,0.08303018162393125,-0.2220444266381764,0.23706062191258065,1271.0,787.0
0,7,0.04363636363632395,-22.23272727272729,22.23277009541778,0.0009539393939385263,-0.4860321212121216,0.48603305736371655,1271.0,787.0
0,5,-0.154054054054086,-8.548648648648623,8.550036629723433,-0.0033677927927934915,-0.1868829579579574,0.1869133007664539,1271.0,787.0
0,2,-0.4104477611940638,-7.18656716417911,7.198278611579757,-0.008972844112770228,-0.1571063432835822,0.15736236853647967,1271.0,787.0
0,8,-2.554140127388564,-0.8407643312101527,2.688961965326346,-0.05583634111818889,-0.018380042462844172,0.05878369629755095,1271.0,787.0
0,1,-2.728476821192089,-1.4701986754967038,3.0993660495679998,-0.0596475349521715,-0.03214017660044183,0.06775558558361156,1271.0,787.0
5,4,10.886617100371723,0.7026022304833077,10.909265868260162,0.2379935460553485,0.015359665427510088,0.23848867328668744,1274.0,771.0
5,3,0.6315789473683253,-6.03508771929819,6.068045463440654,0.013807017543857556,-0.13193372319687988,0.13265421610354988,1274.0,771.0
5,8,1.905660377358572,0.07547169811323329,1.9071542808725543,0.04165985324947767,0.0016498951781976278,0.04169251164018612,1274.0,771.0
5,1,-3.557939914163171,-6.9399141630901795,7.798804076514238,-0.07778051979017822,-0.1517142346208881,0.17049052245046406,1274.0,771.0
5,9,2.602362204724386,-5.37795275590554,5.974501225150929,0.05689052930883589,-0.11756802274715722,0.13060923511649394,1274.0,771.0
5,5,3.3022388059700916,-12.294776119402968,12.730526342531808,0.07219060945273506,-0.2687774668325038,0.2783034508770148,1274.0,771.0
5,2,-1.2299168975068824,-0.03878116343491911,1.2305281603483607,-0.026887349953831012,-0.000847799322868926,0.026900712838726665,1274.0,771.0
5,7,1.1927272727273248,-5.4363636363635806,5.565666890309176,0.026074343434344574,-0.11884494949494828,0.12167166229648116,1274.0,771.0
5,6,-3.8843187660668264,2.683804627249401,4.7213069751567955,-0.0849155241359609,0.0586709511568133,0.10321301637356661,1274.0,771.0
5,10,3.486338797814142,3.461748633879779,4.913070508074627,0.0762152398299925,0.07567767152398294,0.10740518027374255,1274.0,771.0
81,4,-3.1007556675062915,-3.773299748110844,4.883899742896628,-0.06778596417576255,-0.08248852504897873,0.10676747493499017,1257.0,773.0
81,10,4.007067137809145,-3.282685512367493,5.180020387992445,0.0875989399293277,-0.07176315272870047,0.11324100125972374,1257.0,773.0
81,8,4.526912181303032,1.6742209631728429,4.826587793748,0.09896333018570797,0.03660033050047298,0.10551457204665766,1257.0,773.0
81,9,1.4133333333334122,-5.023333333333312,5.218370328837241,0.03089703703703876,-0.10981564814814769,0.11407937357763637,1257.0,773.0
81,2,1.401746724890927,-4.855895196506594,5.054167789082418,0.030643740902476655,-0.10615526443474138,0.11048972361132953,1257.0,773.0
81,5,-1.5352112676057459,-6.81690140845069,6.98763325087405,-0.03356142410015894,-0.14902503912363035,0.15275742690105215,1257.0,773.0
81,3,3.9076923076922867,0.7630769230769374,3.981500415939955,0.08542649572649527,0.016681709401709717,0.08704002298179847,1257.0,773.0
81,7,-2.4375,-6.230263157894683,6.690111005552884,-0.053286458333333335,-0.13620047514619765,0.14625326003805889,1257.0,773.0
81,1,2.9004524886877334,-5.364253393665194,6.098183263118895,0.06340711412770128,-0.11726853946706967,0.1333130618909603,1257.0,773.0
81,6,0.6611111111110404,-2.72777777777776,2.806748921113652,0.014452623456788577,-0.05963225308641937,0.06135865002545678,1257.0,773.0
9,4,-1.433734939759006,-3.2650602409638623,3.565980125380504,-0.03134303882195383,-0.07137784471218221,0.07795628774095713,1275.0,763.0
9,8,-0.6447368421052033,1.456140350877149,1.5924918577563958,-0.014094663742688751,0.03183284600389768,0.03481364144595232,1275.0,763.0
9,9,-4.373540856031241,2.2373540856031013,4.912597370407977,-0.09561046260268297,0.0489110462602678,0.10739483695864105,1275.0,763.0
9,1,1.206521739130494,-0.2427536231883778,1.2307006250772594,0.026375905797102746,-0.005306863929145925,0.026904483109327866,1275.0,763.0
9,10,-6.015974440894524,1.0894568690096094,6.1138257043301785,-0.13151588569399975,0.023816737664182294,0.1336550230363292,1275.0,763.0
9,6,1.2983870967741495,-3.0483870967741495,3.313377875348469,0.02838418458781266,-0.06664112903225711,0.07243412188609014,1275.0,763.0
9,5,2.1900826446280917,0.9173553719008396,2.3744479081791843,0.047877640036730784,0.02005440771349891,0.0519080695482505,1275.0,763.0
9,3,-2.0029498525072995,0.690265486725707,2.118554826721199,-0.04378670927564569,0.015089970501475872,0.04631396246193288,1275.0,763.0
9,2,-8.08350730688926,-3.319415448851828,8.738512991499654,-0.17671445140338465,-0.07256610995128858,0.1910336034530619,1275.0,763.0
9,7,-3.845177664974699,-1.2182741116751004,4.0335571257139815,-0.08405985617597467,-0.026632825719119554,0.0881780404982473,1275.0,763.0
