electrode_index,repetition_number,centroid_x_px,centroid_y_px,centroid_x_deg,centroid_y_deg,n_pixels,fill_ratio,dx_to_stim_px,dy_to_stim_px,distance_to_stim_px,dx_to_stim_deg,dy_to_stim_deg,distance_to_stim_deg
336,1,1269.0143198090693,731.0620525059666,-0.24015917528506792,-0.24182875894988012,419,0.5755494505494505,-3.9856801909306796,-9.937947494033438,10.707401504498778,-0.08713139750729014,-0.21725457438345322,0.23407569400112607
336,3,1266.0140845070423,742.0669014084507,-0.30574765258215864,-0.4824069835680748,284,0.6454545454545455,-6.985915492957702,1.0669014084506898,7.066915443819921,-0.15271987480438087,0.02332365023474147,0.1544906237301744
336,7,1276.5610859728506,741.6923076923077,-0.07517848164907148,-0.4742179487179497,221,0.5538847117794486,3.5610859728506057,0.692307692307736,3.6277573302057853,0.0778492961287063,0.015134615384616341,0.07930680607977647
336,9,1273.6346153846155,741.7083333333334,-0.13915438034187844,-0.47456828703703785,312,0.5306122448979592,0.6346153846154721,0.7083333333333712,0.9510377476745118,0.013873397435899349,0.015484953703704533,0.020790741872773355
336,6,1268.3441295546559,742.255060728745,-0.2548102789023843,-0.48652035537561944,247,0.7057142857142857,-4.655870445344135,1.2550607287449793,4.822064603120418,-0.10178250112460652,0.027437022042286076,0.10541569007377137
336,5,1270.3288590604027,745.7684563758389,-0.21142188665175227,-0.5633270879940343,298,0.5518518518518518,-2.671140939597308,4.768456375838923,5.465635381862905,-0.05839410887397448,0.1042437546607009,0.11948486237572518
336,4,1268.3846153846155,747.3807692307693,-0.25392521367521176,-0.5985740384615391,260,0.6190476190476191,-4.615384615384528,6.3807692307692605,7.875023245950448,-0.10089743589743398,0.13949070512820577,0.1721567581823056
336,8,1268.9601449275362,741.25,-0.24134349838969368,-0.4645486111111111,276,0.7301587301587301,-4.039855072463752,0.25,4.04758310680721,-0.08831572061191591,0.005465277777777778,0.08848466402936872
336,2,1268.5173267326732,744.9653465346535,-0.2510239961496174,-0.5457702145214521,404,0.42436974789915966,-4.482673267326845,3.965346534653463,5.984841916165786,-0.09799621837183965,0.08668688118811876,0.1308352941117354
336,10,1270.8269794721407,745.0322580645161,-0.20053242098403543,-0.5472329749103937,341,0.5683333333333334,-2.1730205278593075,4.0322580645161,4.5805156165384995,-0.04750464320625764,0.08814964157706029,0.10013516083932775
