electrode_index,repetition_number,dx_to_stim_px,dy_to_stim_px,distance_to_stim_px,dx_to_stim_deg,dy_to_stim_deg,distance_to_stim_deg,stim_x_px,stim_y_px
239,6,0.7855477855478057,-13.652680652680601,13.675261398871257,0.017172947422947865,-0.2984627687127676,0.2989564089142134,1273.0,916.0
239,9,1.9101358411703586,24.402298850574766,24.476944419687808,0.041757691861140894,0.5334613665389539,0.5350932016192863,1273.0,916.0
239,1,3.537753222836045,-22.1436464088398,22.424468202064695,0.0773392162881102,-0.4840847145488034,0.4902237909729143,1273.0,916.0
239,2,3.71175166297121,-17.589800443459012,17.977157173710207,0.08114301552106506,-0.38453258191672895,0.39300063043638706,1273.0,916.0
239,4,4.795121951219471,-8.165853658536548,9.469654719138473,0.10482669376693678,-0.17851463414634067,0.20701717399894387,1273.0,916.0
239,10,2.742857142857247,-6.865714285714262,7.393327935320055,0.059961904761907034,-0.15009214285714234,0.16162636347491344,1273.0,916.0
239,8,2.3378746594005406,-7.866485013624015,8.206536686851429,0.051108537693006266,-0.171970102936725,0.1794040103486687,1273.0,916.0
239,5,-0.23809523809518396,-16.54047619047617,16.542189756804046,-0.0052050264550252716,-0.3615931878306874,0.3616306482945773,1273.0,916.0
239,7,-1.069825436409019,-5.523690773067301,5.6263386159079145,-0.023387572734830497,-0.1207540177334435,0.12299801363109802,1273.0,916.0
258,9,-20.983213429256693,-55.798561151079184,59.61354436995389,-0.4587163602451394,-1.21981854516387,1.3032183171987144,1263.0,900.0
258,4,11.463366336633726,-10.572277227722793,15.59428784996908,0.2506019251925206,-0.23112172717271773,0.34090845938682407,1263.0,900.0
258,10,9.644400785854714,-17.825147347740653,20.266976698236487,0.21083731717965723,-0.38967752674088596,0.44305862948644764,1263.0,900.0
258,1,11.255269320843126,-11.056206088993008,15.777223474585082,0.24605269320843168,-0.24170094977881937,0.344907635402735,1263.0,900.0
258,7,1.1383812010444672,-2.2428198433420903,2.515184408464016,0.024886277922833214,-0.04903053379750625,0.05498472581836612,1263.0,900.0
258,6,9.38285714285712,-4.977142857142894,10.62120328322895,0.20511968253968205,-0.10880587301587383,0.2321913051083662,1263.0,900.0
258,3,4.266009852216712,1.588669950738904,4.552220586877442,0.09325971538040423,0.034730090311986594,0.0995166000520152,1263.0,900.0
258,8,1.8353413654617725,-16.113788487282477,16.217973280920535,0.0401226015171782,-0.3522653205414253,0.35454291589123504,1263.0,900.0
258,2,5.115686274509699,-22.0980392156863,22.682450997130278,0.11183458605664258,-0.48308769063180884,0.4958635815205981,1263.0,900.0
258,5,0.6064690026953485,-8.95417789757414,8.97469255588377,0.013258086253367758,-0.19574827792752358,0.19619675115223686,1263.0,900.0
377,2,-9.249097472924177,6.249097472924177,11.162303673066763,-0.20219554753309243,0.1366122141997591,0.24402036085287618,1262.0,885.0
377,4,6.761904761904816,-45.52607709750566,46.025504363310354,0.14782275132275252,-0.9952506298815822,1.0061686648312569,1262.0,885.0
377,5,5.9613733905580375,-11.180257510729575,12.670285344374786,0.13032224606581044,-0.24441285169289378,0.2769865157228599,1262.0,885.0
377,8,3.486263736263709,-15.934065934065984,16.310992981113976,0.0762135989010983,-0.34833638583638693,0.3565764298926861,1262.0,885.0
377,6,6.634715025906644,-1.3497409326424759,6.770616224557553,0.14504224237190358,-0.029506836499711902,0.1480131935757443,1262.0,885.0
377,9,-2.091136079900025,-15.373283395755266,15.514853930052457,-0.04571455819114777,-0.3360770564572054,0.3391719456375357,1262.0,885.0
377,10,2.34164588528688,-8.508728179551099,8.82506434455681,0.05119098088113263,-0.18601025214740874,0.1929257121990614,1262.0,885.0
377,3,2.0075376884421985,-9.402010050251306,9.613948229293854,0.04388700446677806,-0.20553838637632715,0.21017159045706282,1262.0,885.0
377,1,-1.2336182336182446,-12.951566951566974,13.010184489362064,-0.02696826527382107,-0.28313564419120024,0.2844170886979985,1262.0,885.0
377,7,7.923611111111086,-12.196759259259238,14.544571133878406,0.17321894290123402,-0.26663470936213945,0.3179604856211752,1262.0,885.0
396,1,-7.623076923076951,-16.40512820512822,18.089763215748345,-0.16664893162393224,-0.35863433048433085,0.3954623236331652,1256.0,868.0
396,5,14.07400000000007,-10.166000000000054,17.361596470371122,0.3076732777777793,-0.22224005555555673,0.3795437895050576,1256.0,868.0
396,4,28.408227848101205,11.737341772151922,30.737478773411706,0.6210354254571013,0.256591332630099,0.6719554387409726,1256.0,868.0
396,7,4.332460732984373,-13.418848167539295,14.100911394173222,0.09471240546829726,-0.2933509307737063,0.3082615907559535,1256.0,868.0
396,2,0.5345268542198482,0.8900255754475666,1.0382025249598168,0.011685350951972795,0.019456947996589858,0.02269626075398266,1256.0,868.0
396,3,11.772009029345327,-30.609480812641095,32.795129397616826,0.25734919739152146,-0.6691572610985707,0.7169379676645679,1256.0,868.0
396,8,-1.442222222222199,-8.422222222222217,8.54481316933058,-0.031528580246913074,-0.18411913580246902,0.18679911011842124,1256.0,868.0
396,10,3.085271317829438,-6.7881136950904875,7.456365511567686,0.06744745908699355,-0.14839570772322816,0.163004434933438,1256.0,868.0
396,6,5.898936170212664,-19.449468085106332,20.324351323813833,0.1289572990543713,-0.425186982860519,0.44431290255115236,1256.0,868.0
