electrode_index,repetition_number,centroid_x_px,centroid_y_px,centroid_x_deg,centroid_y_deg,n_pixels,fill_ratio,dx_to_stim_px,dy_to_stim_px,distance_to_stim_px,dx_to_stim_deg,dy_to_stim_deg,distance_to_stim_deg
0,4,1283.737037037037,756.4666666666667,0.08169578189300326,-0.7972018518518525,270,0.46875,12.737037037036998,-30.533333333333303,33.083478609833264,0.2784457818930033,-0.667492592592592,0.7232416018316327
0,9,1272.3782894736842,780.5098684210526,-0.16661906067251567,-1.3228129568713445,304,0.629399585921325,1.3782894736841627,-6.490131578947398,6.634869236489806,0.030130939327484334,-0.14188148757310007,0.1450456135865966
0,3,1271.1737704918032,785.8852459016393,-0.19295118397085728,-1.4403246812386155,305,0.5776515151515151,0.173770491803225,-1.1147540983606632,1.1282166829263915,0.0037988160291427247,-0.024369763205828943,0.02466407026286306
0,6,1266.296052631579,780.6019736842105,-0.2995835160818711,-1.3248264802631577,304,0.5714285714285714,-4.703947368421041,-6.39802631578948,7.941149890438408,-0.10283351608187108,-0.1398679641812867,0.17360236010486185
0,10,1274.798076923077,776.8429487179487,-0.11371981837606876,-1.242650017806268,312,0.4890282131661442,3.7980769230769056,-10.15705128205127,10.843942044285772,0.08303018162393125,-0.2220444266381764,0.23706062191258065
0,7,1271.0436363636363,764.7672727272727,-0.19579606060606147,-0.9786623232323229,275,0.5952380952380952,0.04363636363632395,-22.23272727272729,22.23277009541778,0.0009539393939385263,-0.4860321212121216,0.48603305736371655
0,5,1270.845945945946,778.4513513513514,-0.2001177927927935,-1.2778114864864871,370,0.4671717171717172,-0.154054054054086,-8.548648648648623,8.550036629723433,-0.0033677927927934915,-0.1868829579579574,0.1869133007664539
0,2,1270.589552238806,779.8134328358209,-0.20572284411277023,-1.3075881011608623,134,0.8933333333333333,-0.4104477611940638,-7.18656716417911,7.198278611579757,-0.008972844112770228,-0.1571063432835822,0.15736236853647967
0,8,1268.4458598726114,786.1592356687898,-0.2525863411181889,-1.4463144019816003,314,0.5607142857142857,-2.554140127388564,-0.8407643312101527,2.688961965326346,-0.05583634111818889,-0.018380042462844172,0.05878369629755095
0,1,1268.271523178808,785.5298013245033,-0.2563975349521715,-1.4325542678440026,302,0.571969696969697,-2.728476821192089,-1.4701986754967038,3.0993660495679998,-0.0596475349521715,-0.03214017660044183,0.06775558558361156
