electrode_index,repetition_number,centroid_x_px,centroid_y_px,centroid_x_deg,centroid_y_deg,n_pixels,fill_ratio,dx_to_stim_px,dy_to_stim_px,distance_to_stim_px,dx_to_stim_deg,dy_to_stim_deg,distance_to_stim_deg
273,3,1256.4717948717948,811.2974358974359,-0.5143527065527075,-1.9958633903133902,195,0.6414473684210527,0.4717948717948275,-8.70256410256411,8.71534350213974,0.010313960113959146,-0.19024772079772098,0.1905270926717771
273,5,1255.0301507537688,808.0603015075377,-0.5458686487995544,-1.925096035734227,199,0.8844444444444445,-0.969849246231206,-11.939698492462298,11.979023651839148,-0.021201982132887754,-0.2610150753768841,0.26187476705548357
273,4,1263.44578313253,816.9457831325301,-0.3618935742971893,-2.119342536813922,332,0.532051282051282,7.445783132530096,-3.054216867469904,8.047852330293303,0.16277309236947737,-0.0667685742971893,0.17593499399835638
273,1,1264.7230769230769,811.3261538461538,-0.3339705128205142,-1.9964911965811962,325,0.487256371814093,8.72307692307686,-8.67384615384617,12.301531534996286,0.19069615384615246,-0.1896199145299149,0.268925147723391
273,6,1252.9859649122807,809.1684210526316,-0.5905568226120863,-1.9493207602339193,285,0.5089285714285714,-3.0140350877193214,-10.83157894736837,11.24310944548157,-0.06589015594541961,-0.23679035087719189,0.24578686482205545
273,10,1254.078125,805.703125,-0.5666809895833333,-1.8735655381944445,256,0.6736842105263158,-1.921875,-14.296875,14.425471856450658,-0.042014322916666666,-0.3125455729166667,0.31535684308407413
273,2,1253.4232954545455,817.0625,-0.5809962910353527,-2.1218940972222224,352,0.527736131934033,-2.576704545454504,-2.9375,3.9074688181181823,-0.056329624368685965,-0.0642170138888889,0.0854216099960836
273,8,1250.4309623430963,814.3179916317991,-0.6464120176661998,-2.061896094839609,239,0.7113095238095238,-5.569037656903674,-5.682008368200854,7.95609197535547,-0.12174535099953311,-0.12421501627150201,0.17392901068346542
273,9,1255.5911458333333,815.453125,-0.5336046730324091,-2.0867113715277776,384,0.5688888888888889,-0.40885416666674246,-4.546875,4.5652200379856565,-0.008938006365742398,-0.09939973958333334,0.09980078249707532
273,7,1251.242819843342,812.6161879895561,-0.6286639106469407,-2.024692776327241,383,0.5260989010989011,-4.757180156658023,-7.383812010443876,8.783589405731355,-0.10399724398027402,-0.1614183347838703,0.19201902395307158
