electrode_index,repetition_number,centroid_x_px,centroid_y_px,centroid_x_deg,centroid_y_deg,n_pixels,fill_ratio,dx_to_stim_px,dy_to_stim_px,distance_to_stim_px,dx_to_stim_deg,dy_to_stim_deg,distance_to_stim_deg
848,1,1258.1193317422435,813.7756563245823,-0.47833571996817675,-2.0500400424290635,419,0.6446153846153846,-2.880668257756497,21.775656324582314,21.9653695160716,-0.06297460885706564,0.4760400424290634,0.4801873835874542
848,10,1264.6141304347825,794.9673913043479,-0.33635220410628236,-1.6388704710144937,368,0.6678765880217786,3.61413043478251,2.9673913043478706,4.6762538375007585,0.07900890700482877,0.06487047101449372,0.10222810472536381
848,9,1241.1446153846155,787.8907692307693,-0.8494218803418786,-1.4841676495726501,650,0.1766304347826087,-19.855384615384537,-4.109230769230749,20.276145485265232,-0.43406076923076753,-0.08983235042734998,0.4432590693584372
848,2,1248.3432432432433,815.5027027027027,-0.6920518768768767,-2.0877951951951945,370,0.5481481481481482,-12.65675675675675,23.502702702702663,26.694016669121467,-0.2766907657657656,0.5137951951951943,0.5835608644055165
848,4,1257.6632911392405,803.4455696202532,-0.4883052742616029,-1.824212869198313,395,0.5486111111111112,-3.3367088607594724,11.445569620253195,11.922025413222942,-0.0729441631504918,0.2502128691983129,0.2606287222279571
848,5,1265.0778443113772,778.5838323353294,-0.32621490352628074,-1.280707667997339,334,0.6747474747474748,4.077844311377248,-13.416167664670638,14.022209848464891,0.0891462075848304,-0.2932923320026609,0.3065410875206075
848,3,1264.5846153846153,780.3307692307692,-0.33699743589743797,-1.3188976495726488,390,0.6290322580645161,3.58461538461529,-11.669230769230808,12.207391785356265,0.07836367521367316,-0.2551023504273513,0.2668671481965384
848,6,1266.35,800.525,-0.29840416666666864,-1.7603659722222218,400,0.45248868778280543,5.349999999999909,8.524999999999977,10.064696965135047,0.11695694444444246,0.18636597222222173,0.22002545865448006
848,7,1270.717277486911,777.2198952879581,-0.20293062827225303,-1.250890488656196,382,0.5305555555555556,9.717277486910916,-14.780104712041862,17.688328837302517,0.2124304828388581,-0.32310951134380406,0.38668652208214116
848,8,1265.611510791367,782.7553956834532,-0.3145483613109496,-1.3719026778577137,417,0.6650717703349283,4.611510791366982,-9.24460431654677,10.330960301366437,0.10081274980016151,-0.20209732214228635,0.22584627103264962
