electrode_index,repetition_number,centroid_x_px,centroid_y_px,centroid_x_deg,centroid_y_deg,n_pixels,fill_ratio,dx_to_stim_px,dy_to_stim_px,distance_to_stim_px,dx_to_stim_deg,dy_to_stim_deg,distance_to_stim_deg
350,8,1171.205357142857,826.7767857142857,-2.3783717757936516,-2.3342591765873006,448,0.6222222222222222,1.2053571428571104,9.776785714285666,9.850808329517783,0.02635044642857072,0.21373139880952274,0.21534961542584707
350,10,1184.1103789126853,793.4448105436574,-2.09625366099213,-1.6055851638293983,607,0.04119723089452966,14.110378912685292,-23.555189456342646,27.458145301235287,0.30846856123009236,-0.5149426139483795,0.600265565335338
350,1,1166.3699596774193,819.4808467741935,-2.484078937051973,-2.174761844758064,992,0.05961180217535004,-3.630040322580726,2.4808467741935374,4.396793543093474,-0.07935671482975087,0.0542340669802865,0.09611879217818232
350,5,1176.2420634920634,781.1448412698413,-2.2682637786596147,-1.3366941688712535,1008,0.3050847457627119,6.24206349206338,-35.85515873015868,36.39444688690604,0.13645844356260778,-0.7838336089065244,0.7956230472220848
350,4,1181.2565055762082,780.4591078066915,-2.158642503097894,-1.3217032734407272,538,0.47737355811889975,11.256505576208156,-36.54089219330854,38.235398782675226,0.2460797191243283,-0.7988245043370505,0.8358683011657057
350,9,1169.4516129032259,805.453629032258,-2.416710573476702,-1.8681112791218635,496,0.5,-0.5483870967741495,-11.54637096774195,11.559386269721355,-0.011988351254479324,-0.2524164986559143,0.2527010276186307
350,2,1180.6854663774404,811.2689804772234,-2.171126054470955,-1.9952413232104118,461,0.43779677113010446,10.685466377440434,-5.731019522776592,12.125336138592465,0.2335961677512673,-0.12528645456736606,0.26507332058534083
350,7,1179.2622149837134,800.3436482084691,-2.202239911328265,-1.7564014205573655,614,0.6265306122448979,9.26221498371342,-16.656351791530938,19.058401858701618,0.20248231089395727,-0.3641263572204125,0.4166378406332826
350,3,1163.914463452566,792.2146189735614,-2.5377588128564046,-1.5786918092275788,643,0.4965250965250965,-6.085536547434003,-24.785381026438586,25.521537330182458,-0.13303659063418224,-0.5418359685501991,0.5579291633014888
350,6,1168.2627494456763,767.8059866962305,-2.442700449618133,-1.0450919869425956,902,0.4008888888888889,-1.7372505543237367,-49.19401330376945,49.224678611647064,-0.03797822739591058,-1.0754357908351821,1.076106168537951
