electrode_index,repetition_number,centroid_x_px,centroid_y_px,centroid_x_deg,centroid_y_deg,n_pixels,fill_ratio,dx_to_stim_px,dy_to_stim_px,distance_to_stim_px,dx_to_stim_deg,dy_to_stim_deg,distance_to_stim_deg
127,3,1167.501628664495,786.2475570032574,-2.459339395584512,-1.4482452044878766,1228,0.5524066576698156,-14.498371335504999,20.247557003257384,24.903139078886223,-0.3169505066956232,0.4426340933767656,0.5444102904189849
127,10,1182.2902374670184,763.4116094986807,-2.136043975373792,-0.9490260187628258,379,0.6073717948717948,0.29023746701841446,-2.5883905013192816,2.604611904791412,0.006344913515097006,-0.05658509234828541,0.05693971025196782
127,1,1184.9796905222438,757.2611218568666,-2.0772495433053924,-0.8145695250376108,1034,0.1475877819012275,2.9796905222438,-8.738878143133434,9.232905653632814,0.0651393455834964,-0.19104158607350036,0.2018415763724729
127,7,1192.5355731225297,737.8913043478261,-1.9120695542380304,-0.3911237922705322,506,0.5440860215053763,10.53557312252974,-28.10869565217388,30.018278969433105,0.2303193346508585,-0.6144873188405789,0.656232931915107
127,6,1184.0343347639484,760.7982832618026,-2.0979160705770163,-0.8918958035288506,233,0.7213622291021672,2.0343347639484364,-5.201716738197433,5.585371514613194,0.04447281831187276,-0.11371530758226056,0.122102427277794
127,2,1182.4035433070867,748.9448818897638,-2.1335669838145215,-0.632767279090114,508,0.503968253968254,0.40354330708669295,-17.055118110236208,17.05989158684197,0.008821905074367427,-0.37284383202099713,0.3729481855234621
127,9,1186.08934169279,793.3275862068965,-2.0529913357715084,-1.6030225095785433,638,0.5415959252971138,4.089341692789958,27.327586206896513,27.631859933340547,0.08939755311738047,0.5974113984674321,0.604063160209417
127,5,1185.9597423510468,756.9114331723027,-2.0558245213812834,-0.8069249418500626,621,0.5686813186813187,3.9597423510467706,-9.088566827697264,9.913708008015595,0.0865643675076058,-0.1986861692610485,0.2167246722863409
127,4,1183.8222621184918,758.9012567324955,-2.1025522142429702,-0.8504246957909442,557,0.6446759259259259,1.8222621184918353,-7.09874326750446,7.328901364217576,0.03983667464591873,-0.15518641532016694,0.16021792704553423
127,8,1182.0260416666667,749.921875,-2.141819589120369,-0.6541254340277778,384,0.6981818181818182,0.026041666666742458,-16.078125,16.078146089771288,0.0005692997685201754,-0.35148567708333334,0.3514861381291668
