electrode_index,repetition_number,centroid_x_px,centroid_y_px,centroid_x_deg,centroid_y_deg,n_pixels,fill_ratio,dx_to_stim_px,dy_to_stim_px,distance_to_stim_px,dx_to_stim_deg,dy_to_stim_deg,distance_to_stim_deg
370,3,1239.2558139534883,732.8346253229975,-0.890713178294575,-0.2805791702555277,387,0.5098814229249012,-6.744186046511686,-3.1653746770025464,7.450076662409045,-0.14743540051679713,-0.06919860752225011,0.16286695370321996
370,2,1244.5806451612902,734.3185483870968,-0.7743064516129049,-0.3130193772401445,248,0.5367965367965368,-1.4193548387097508,-1.6814516129031745,2.2004198882721155,-0.03102867383512705,-0.03675840053763329,0.04810362366861542
370,4,1245.0516129032258,735.2387096774194,-0.7640105734767035,-0.3331351254480289,310,0.6681034482758621,-0.9483870967742405,-0.7612903225806349,1.2161418669640478,-0.02073279569892576,-0.01664265232974888,0.026586212480575157
370,6,1231.0095541401274,749.031847133758,-1.070985580325548,-0.6346684359518762,314,0.4025641025641026,-14.99044585987258,13.031847133757992,19.863094089174712,-0.32770780254777,0.2848906581740983,0.43422930689390266
370,8,1241.9850187265918,735.6029962546817,-0.8310497295047857,-0.34109883478984654,267,0.5493827160493827,-4.014981273408239,-0.3970037453183295,4.034561512682093,-0.08777195172700789,-0.00867894298793126,0.08819999751335576
370,7,1238.7115384615386,735.1778846153846,-0.9026116452991431,-0.33180542200854757,416,0.5306122448979592,-7.2884615384614335,-0.8221153846153584,7.334680995329848,-0.15933386752136522,-0.017972355769230196,0.16034427620346087
370,5,1244.7563218390806,735.0114942528736,-0.7704659642401,-0.3281679438058757,435,0.45454545454545453,-1.243678160919444,-0.9885057471263963,1.588672080717064,-0.02718818646232229,-0.021609833971902054,0.03473013687567582
370,1,1239.2924281984335,734.8485639686684,-0.8899127502175782,-0.32460610675950025,383,0.3626893939393939,-6.707571801566473,-1.1514360313316274,6.805683243247398,-0.14663497243980042,-0.02517167101827752,0.14877979756765844
370,10,1239.4,730.8324324324325,-0.8875611111111091,-0.23680900900901014,185,0.6801470588235294,-6.599999999999909,-5.167567567567517,8.382347795538816,-0.14428333333333135,-0.11296876876876766,0.18324743653025136
370,9,1243.2700348432056,735.6585365853658,-0.8029578493999215,-0.34231300813008064,574,0.5540540540540541,-2.7299651567943783,-0.34146341463417684,2.75123736177833,-0.059680071622143775,-0.007464769647697144,0.06014510565887628
